date_game,time_game,visitor_team_name,visitor_goals,home_team_name,home_goals,overtimes,attendance,game_duration,game_remarks,is_playoff_game_flag,season
2016-04-01,8:00 PM,Chicago Blackhawks,5.0,Winnipeg Jets,4.0,OT,"15,294",2:38,,0,2016
2016-04-02,10:00 PM,Washington Capitals,0.0,Arizona Coyotes,3.0,,"17,125",2:18,,0,2016
2016-04-02,7:00 PM,Columbus Blue Jackets,5.0,Carolina Hurricanes,1.0,,"11,542",2:26,,0,2016
2016-04-02,10:00 PM,Calgary Flames,5.0,Edmonton Oilers,0.0,,"16,839",2:25,,0,2016
2016-04-02,7:00 PM,Montreal Canadiens,3.0,Florida Panthers,4.0,,"17,427",2:38,,0,2016
2016-04-02,4:00 PM,Dallas Stars,3.0,Los Angeles Kings,2.0,,"18,230",2:52,,0,2016
2016-04-02,8:00 PM,San Jose Sharks,3.0,Nashville Predators,2.0,SO,"17,113",2:40,,0,2016
2016-04-02,1:00 PM,Pittsburgh Penguins,5.0,New York Islanders,0.0,,"15,795",2:36,,0,2016
2016-04-02,7:00 PM,Buffalo Sabres,4.0,New York Rangers,3.0,,"18,006",2:31,,0,2016
2016-04-02,1:00 PM,Ottawa Senators,2.0,Philadelphia Flyers,3.0,,"19,578",2:23,,0,2016
2016-04-02,7:00 PM,New Jersey Devils,1.0,Tampa Bay Lightning,3.0,,"19,092",2:35,,0,2016
2016-04-02,7:00 PM,Detroit Red Wings,3.0,Toronto Maple Leafs,2.0,,"19,371",2:30,,0,2016
2016-04-03,9:00 PM,Dallas Stars,1.0,Anaheim Ducks,3.0,,"16,585",2:24,,0,2016
2016-04-03,12:30 PM,Boston Bruins,4.0,Chicago Blackhawks,6.0,,"22,156",2:31,,0,2016
2016-04-03,8:00 PM,St. Louis Blues,5.0,Colorado Avalanche,1.0,,"15,485",2:34,,0,2016
2016-04-03,5:00 PM,Philadelphia Flyers,2.0,Pittsburgh Penguins,6.0,,"18,673",2:37,,0,2016
2016-04-03,8:00 PM,Minnesota Wild,1.0,Winnipeg Jets,5.0,,"15,294",2:25,,0,2016
2016-04-04,7:00 PM,New York Rangers,4.0,Columbus Blue Jackets,2.0,,"15,951",2:29,,0,2016
2016-04-04,7:00 PM,Tampa Bay Lightning,2.0,New York Islanders,5.0,,"13,106",2:25,,0,2016
2016-04-04,8:00 PM,Arizona Coyotes,2.0,St. Louis Blues,5.0,,"19,465",2:30,,0,2016
2016-04-04,7:30 PM,Florida Panthers,4.0,Toronto Maple Leafs,3.0,,"18,846",2:50,,0,2016
2016-04-04,10:00 PM,Los Angeles Kings,2.0,Vancouver Canucks,3.0,,"18,415",2:24,,0,2016
2016-04-05,10:00 PM,Winnipeg Jets,2.0,Anaheim Ducks,1.0,OT,"16,743",2:32,,0,2016
2016-04-05,7:00 PM,Carolina Hurricanes,2.0,Boston Bruins,1.0,SO,"17,565",2:40,,0,2016
2016-04-05,9:00 PM,Los Angeles Kings,5.0,Calgary Flames,4.0,OT,"18,438",2:33,,0,2016
2016-04-05,8:30 PM,Arizona Coyotes,2.0,Chicago Blackhawks,6.0,,"21,884",2:22,,0,2016
2016-04-05,8:00 PM,San Jose Sharks,3.0,Minnesota Wild,0.0,,"19,061",2:21,,0,2016
2016-04-05,7:30 PM,Florida Panthers,4.0,Montreal Canadiens,1.0,,"21,288",2:22,,0,2016
2016-04-05,7:00 PM,Buffalo Sabres,3.0,New Jersey Devils,1.0,,"14,773",2:24,,0,2016
2016-04-05,8:00 PM,Colorado Avalanche,3.0,Nashville Predators,4.0,,"17,113",2:35,,0,2016
2016-04-05,7:30 PM,Tampa Bay Lightning,2.0,New York Rangers,3.0,,"18,006",2:30,,0,2016
2016-04-05,7:30 PM,Pittsburgh Penguins,5.0,Ottawa Senators,3.0,,"19,284",2:28,,0,2016
2016-04-05,7:00 PM,New York Islanders,4.0,Washington Capitals,3.0,OT,"18,506",2:33,,0,2016
2016-04-06,8:00 PM,Philadelphia Flyers,0.0,Detroit Red Wings,3.0,,"20,027",2:44,,0,2016
2016-04-06,7:00 PM,Vancouver Canucks,2.0,Edmonton Oilers,6.0,,"16,839",2:31,,0,2016
2016-04-06,7:00 PM,Columbus Blue Jackets,5.0,Toronto Maple Leafs,1.0,,"18,837",2:23,,0,2016
2016-04-07,7:00 PM,Detroit Red Wings,2.0,Boston Bruins,5.0,,"17,565",2:28,,0,2016
2016-04-07,7:00 PM,Montreal Canadiens,4.0,Carolina Hurricanes,2.0,,"15,120",2:27,,0,2016
2016-04-07,9:00 PM,Vancouver Canucks,3.0,Calgary Flames,7.0,,"19,289",2:23,,0,2016
2016-04-07,8:30 PM,St. Louis Blues,2.0,Chicago Blackhawks,1.0,OT,"22,075",2:31,,0,2016
2016-04-07,8:30 PM,Colorado Avalanche,2.0,Dallas Stars,4.0,,"18,532",2:27,,0,2016
2016-04-07,10:30 PM,Anaheim Ducks,1.0,Los Angeles Kings,2.0,,"18,511",2:39,,0,2016
2016-04-07,7:00 PM,Tampa Bay Lightning,4.0,New Jersey Devils,2.0,,"15,536",2:24,,0,2016
2016-04-07,8:00 PM,Arizona Coyotes,2.0,Nashville Predators,3.0,OT,"17,113",2:32,,0,2016
2016-04-07,7:00 PM,New York Islanders,4.0,New York Rangers,1.0,,"18,006",2:20,,0,2016
2016-04-07,7:30 PM,Florida Panthers,1.0,Ottawa Senators,3.0,,"19,165",2:26,,0,2016
2016-04-07,7:00 PM,Toronto Maple Leafs,4.0,Philadelphia Flyers,3.0,OT,"19,674",2:42,,0,2016
2016-04-07,10:30 PM,Winnipeg Jets,5.0,San Jose Sharks,4.0,,"15,900",2:26,,0,2016
2016-04-07,7:00 PM,Pittsburgh Penguins,4.0,Washington Capitals,3.0,OT,"18,506",2:37,,0,2016
2016-04-08,7:00 PM,Columbus Blue Jackets,4.0,Buffalo Sabres,1.0,,"19,070",2:20,,0,2016
2016-04-09,12:30 PM,Ottawa Senators,6.0,Boston Bruins,1.0,,"17,565",2:37,,0,2016
2016-04-09,7:00 PM,Chicago Blackhawks,4.0,Columbus Blue Jackets,5.0,OT,"19,177",2:31,,0,2016
2016-04-09,5:30 PM,Anaheim Ducks,5.0,Colorado Avalanche,3.0,,"17,932",2:27,,0,2016
2016-04-09,8:00 PM,Nashville Predators,2.0,Dallas Stars,3.0,,"18,532",2:29,,0,2016
2016-04-09,7:00 PM,Carolina Hurricanes,2.0,Florida Panthers,5.0,,"18,434",2:24,,0,2016
2016-04-09,10:00 PM,Winnipeg Jets,4.0,Los Angeles Kings,3.0,SO,"18,449",2:46,,0,2016
2016-04-09,7:00 PM,Calgary Flames,2.0,Minnesota Wild,1.0,,"19,247",2:26,,0,2016
2016-04-09,7:00 PM,Tampa Bay Lightning,2.0,Montreal Canadiens,5.0,,"21,288",2:35,,0,2016
2016-04-09,7:00 PM,Toronto Maple Leafs,1.0,New Jersey Devils,5.0,,"16,514",2:19,,0,2016
2016-04-09,7:30 PM,Buffalo Sabres,4.0,New York Islanders,3.0,OT,"14,811",2:29,,0,2016
2016-04-09,12:30 PM,Detroit Red Wings,2.0,New York Rangers,3.0,,"18,006",2:31,,0,2016
2016-04-09,3:00 PM,Pittsburgh Penguins,1.0,Philadelphia Flyers,3.0,,"19,919",2:35,,0,2016
2016-04-09,10:30 PM,Arizona Coyotes,0.0,San Jose Sharks,1.0,,"17,562",2:19,,0,2016
2016-04-09,8:00 PM,Washington Capitals,5.0,St. Louis Blues,1.0,,"19,610",2:23,,0,2016
2016-04-09,10:00 PM,Edmonton Oilers,3.0,Vancouver Canucks,4.0,SO,"18,570",2:52,,0,2016
2016-04-10,7:00 PM,Philadelphia Flyers,5.0,New York Islanders,2.0,,"14,244",2:18,,0,2016
2016-04-10,7:30 PM,Anaheim Ducks,2.0,Washington Capitals,0.0,,"18,506",2:22,,0,2016
2016-04-13,9:30 PM,Chicago Blackhawks,0.0,St. Louis Blues,1.0,OT,"19,241",2:50,,1,2016
2016-04-13,8:00 PM,New York Rangers,2.0,Pittsburgh Penguins,5.0,,"18,588",2:43,,1,2016
2016-04-13,7:00 PM,Detroit Red Wings,2.0,Tampa Bay Lightning,3.0,,"19,092",2:48,,1,2016
2016-04-14,9:30 PM,Minnesota Wild,0.0,Dallas Stars,4.0,,"18,532",2:37,,1,2016
2016-04-14,7:00 PM,Philadelphia Flyers,0.0,Washington Capitals,2.0,,"18,506",2:37,,1,2016
2016-04-14,8:00 PM,New York Islanders,5.0,Florida Panthers,4.0,,"17,422",2:37,,1,2016
2016-04-14,10:30 PM,San Jose Sharks,4.0,Los Angeles Kings,3.0,,"18,230",2:36,,1,2016
2016-04-15,10:30 PM,Nashville Predators,3.0,Anaheim Ducks,2.0,,"17,236",2:42,,1,2016
2016-04-15,7:30 PM,New York Islanders,1.0,Florida Panthers,3.0,,"18,373",2:39,,1,2016
2016-04-15,8:00 PM,Chicago Blackhawks,3.0,St. Louis Blues,2.0,,"19,846",2:45,,1,2016
2016-04-15,7:00 PM,Detroit Red Wings,2.0,Tampa Bay Lightning,5.0,,"19,092",2:51,,1,2016
2016-04-16,7:00 PM,Philadelphia Flyers,1.0,Washington Capitals,4.0,,"18,506",2:39,,1,2016
2016-04-16,3:00 PM,New York Rangers,4.0,Pittsburgh Penguins,2.0,,"18,614",2:45,,1,2016
2016-04-16,10:30 PM,San Jose Sharks,2.0,Los Angeles Kings,1.0,,"18,514",2:39,,1,2016
2016-04-16,8:00 PM,Minnesota Wild,1.0,Dallas Stars,2.0,,"18,988",2:48,,1,2016
2016-04-17,10:30 PM,Nashville Predators,3.0,Anaheim Ducks,2.0,,"17,174",2:36,,1,2016
2016-04-17,3:00 PM,St. Louis Blues,3.0,Chicago Blackhawks,2.0,,"22,207",2:39,,1,2016
2016-04-17,7:00 PM,Tampa Bay Lightning,0.0,Detroit Red Wings,2.0,,"20,027",2:42,,1,2016
2016-04-17,8:00 PM,Florida Panthers,3.0,New York Islanders,4.0,OT,"15,795",3:13,,1,2016
2016-04-18,8:30 PM,Dallas Stars,3.0,Minnesota Wild,5.0,,"19,038",2:40,,1,2016
2016-04-18,7:00 PM,Washington Capitals,6.0,Philadelphia Flyers,1.0,,"19,678",2:37,,1,2016
2016-04-18,10:30 PM,Los Angeles Kings,2.0,San Jose Sharks,1.0,OT,"17,562",2:52,,1,2016
2016-04-19,7:00 PM,Pittsburgh Penguins,3.0,New York Rangers,1.0,,"18,006",2:30,,1,2016
2016-04-19,7:00 PM,Tampa Bay Lightning,3.0,Detroit Red Wings,2.0,,"20,027",2:43,,1,2016
2016-04-19,9:30 PM,St. Louis Blues,4.0,Chicago Blackhawks,3.0,,"22,212",2:49,,1,2016
2016-04-19,9:30 PM,Anaheim Ducks,3.0,Nashville Predators,0.0,,"17,204",2:34,,1,2016
2016-04-20,9:30 PM,Dallas Stars,3.0,Minnesota Wild,2.0,,"19,080",2:39,,1,2016
2016-04-20,8:00 PM,Florida Panthers,2.0,New York Islanders,1.0,,"15,795",2:40,,1,2016
2016-04-20,7:00 PM,Washington Capitals,1.0,Philadelphia Flyers,2.0,,"19,692",2:41,,1,2016
2016-04-20,10:30 PM,Los Angeles Kings,2.0,San Jose Sharks,3.0,,"17,562",2:34,,1,2016
2016-04-21,8:00 PM,Anaheim Ducks,4.0,Nashville Predators,1.0,,"17,232",2:30,,1,2016
2016-04-21,7:00 PM,Pittsburgh Penguins,5.0,New York Rangers,0.0,,"18,006",2:44,,1,2016
2016-04-21,9:30 PM,Chicago Blackhawks,4.0,St. Louis Blues,3.0,2OT,"19,956",3:43,,1,2016
2016-04-21,7:00 PM,Detroit Red Wings,0.0,Tampa Bay Lightning,1.0,,"19,092",2:34,,1,2016
2016-04-22,9:30 PM,Minnesota Wild,5.0,Dallas Stars,4.0,OT,"18,889",3:02,,1,2016
2016-04-22,7:00 PM,Philadelphia Flyers,2.0,Washington Capitals,0.0,,"18,506",2:45,,1,2016
2016-04-22,10:30 PM,San Jose Sharks,6.0,Los Angeles Kings,3.0,,"18,543",2:36,,1,2016
2016-04-22,8:00 PM,New York Islanders,2.0,Florida Panthers,1.0,2OT,"20,247",4:07,,1,2016
2016-04-23,6:00 PM,Nashville Predators,2.0,Anaheim Ducks,5.0,,"17,360",2:40,,1,2016
2016-04-23,8:00 PM,St. Louis Blues,3.0,Chicago Blackhawks,6.0,,"22,260",2:31,,1,2016
2016-04-23,3:00 PM,New York Rangers,3.0,Pittsburgh Penguins,6.0,,"18,607",2:35,,1,2016
2016-04-24,3:00 PM,Dallas Stars,5.0,Minnesota Wild,4.0,,"19,310",2:47,,1,2016
2016-04-24,7:00 PM,Florida Panthers,1.0,New York Islanders,2.0,2OT,"15,795",3:58,,1,2016
2016-04-24,12:00 PM,Washington Capitals,1.0,Philadelphia Flyers,0.0,,"19,925",2:30,,1,2016
2016-04-25,8:30 PM,Chicago Blackhawks,2.0,St. Louis Blues,3.0,,"19,935",2:36,,1,2016
2016-04-25,8:00 PM,Anaheim Ducks,1.0,Nashville Predators,3.0,,"17,113",2:31,,1,2016
2016-04-27,10:00 PM,Nashville Predators,2.0,Anaheim Ducks,1.0,,"17,407",2:34,,1,2016
2016-04-27,7:00 PM,New York Islanders,5.0,Tampa Bay Lightning,3.0,,"19,092",2:32,,1,2016
2016-04-28,8:00 PM,Pittsburgh Penguins,3.0,Washington Capitals,4.0,OT,"18,506",3:17,,1,2016
2016-04-29,8:00 PM,St. Louis Blues,1.0,Dallas Stars,2.0,,"18,532",2:27,,1,2016
2016-04-29,10:30 PM,Nashville Predators,2.0,San Jose Sharks,5.0,,"17,026",2:34,,1,2016
2016-04-30,3:00 PM,New York Islanders,1.0,Tampa Bay Lightning,4.0,,"19,092",2:36,,1,2016
2016-04-30,8:00 PM,Pittsburgh Penguins,2.0,Washington Capitals,1.0,,"18,506",2:41,,1,2016
2016-05-01,3:00 PM,St. Louis Blues,4.0,Dallas Stars,3.0,OT,"18,889",3:05,,1,2016
2016-05-01,8:00 PM,Nashville Predators,2.0,San Jose Sharks,3.0,,"17,562",2:34,,1,2016
2016-05-02,8:00 PM,Washington Capitals,2.0,Pittsburgh Penguins,3.0,,"18,601",2:37,,1,2016
2016-05-03,7:00 PM,Tampa Bay Lightning,5.0,New York Islanders,4.0,OT,"15,795",3:00,,1,2016
2016-05-03,9:30 PM,Dallas Stars,1.0,St. Louis Blues,6.0,,"19,323",2:47,,1,2016
2016-05-03,9:00 PM,San Jose Sharks,1.0,Nashville Predators,4.0,,"17,163",2:35,,1,2016
2016-05-04,8:00 PM,Washington Capitals,2.0,Pittsburgh Penguins,3.0,OT,"18,614",3:04,,1,2016
2016-05-05,9:00 PM,San Jose Sharks,3.0,Nashville Predators,4.0,3OT,"17,188",4:53,,1,2016
2016-05-05,8:00 PM,Dallas Stars,3.0,St. Louis Blues,2.0,OT,"19,770",2:57,,1,2016
2016-05-06,7:00 PM,Tampa Bay Lightning,2.0,New York Islanders,1.0,OT,"15,795",3:05,,1,2016
2016-05-07,1:00 PM,St. Louis Blues,4.0,Dallas Stars,1.0,,"18,754",2:26,,1,2016
2016-05-07,10:00 PM,Nashville Predators,1.0,San Jose Sharks,5.0,,"17,562",2:33,,1,2016
2016-05-07,7:15 PM,Pittsburgh Penguins,1.0,Washington Capitals,3.0,,"18,506",2:35,,1,2016
2016-05-08,3:00 PM,New York Islanders,0.0,Tampa Bay Lightning,4.0,,"19,092",2:27,,1,2016
2016-05-09,8:00 PM,Dallas Stars,3.0,St. Louis Blues,2.0,,"19,808",2:36,,1,2016
2016-05-09,9:00 PM,San Jose Sharks,3.0,Nashville Predators,4.0,OT,"17,292",2:48,,1,2016
2016-05-10,8:00 PM,Washington Capitals,3.0,Pittsburgh Penguins,4.0,OT,"18,650",3:08,,1,2016
2016-05-11,8:00 PM,St. Louis Blues,6.0,Dallas Stars,1.0,,"18,532",2:29,,1,2016
2016-05-12,9:00 PM,Nashville Predators,0.0,San Jose Sharks,5.0,,"17,562",2:30,,1,2016
2016-05-13,8:00 PM,Tampa Bay Lightning,3.0,Pittsburgh Penguins,1.0,,"18,554",2:36,,1,2016
2016-05-15,8:00 PM,San Jose Sharks,1.0,St. Louis Blues,2.0,,"19,483",2:42,,1,2016
2016-05-16,8:00 PM,Tampa Bay Lightning,2.0,Pittsburgh Penguins,3.0,OT,"18,534",2:48,,1,2016
2016-05-17,8:00 PM,San Jose Sharks,4.0,St. Louis Blues,0.0,,"19,596",2:25,,1,2016
2016-05-18,8:00 PM,Pittsburgh Penguins,4.0,Tampa Bay Lightning,2.0,,"19,092",2:39,,1,2016
2016-05-19,9:00 PM,St. Louis Blues,0.0,San Jose Sharks,3.0,,"17,562",2:22,,1,2016
2016-05-20,8:00 PM,Pittsburgh Penguins,3.0,Tampa Bay Lightning,4.0,,"19,092",2:40,,1,2016
2016-05-21,7:15 PM,St. Louis Blues,6.0,San Jose Sharks,3.0,,"17,562",2:39,,1,2016
2016-05-22,8:00 PM,Tampa Bay Lightning,4.0,Pittsburgh Penguins,3.0,OT,"18,648",2:54,,1,2016
2016-05-23,8:00 PM,San Jose Sharks,6.0,St. Louis Blues,3.0,,"19,372",2:31,,1,2016
2016-05-24,8:00 PM,Pittsburgh Penguins,5.0,Tampa Bay Lightning,2.0,,"19,092",2:41,,1,2016
2016-05-25,9:00 PM,St. Louis Blues,2.0,San Jose Sharks,5.0,,"17,562",2:28,,1,2016
2016-05-26,8:00 PM,Tampa Bay Lightning,1.0,Pittsburgh Penguins,2.0,,"18,638",2:40,,1,2016
2016-05-30,8:00 PM,San Jose Sharks,2.0,Pittsburgh Penguins,3.0,,"18,596",2:31,,1,2016
2016-06-01,8:00 PM,San Jose Sharks,1.0,Pittsburgh Penguins,2.0,OT,"18,655",2:50,,1,2016
2016-06-04,8:00 PM,Pittsburgh Penguins,2.0,San Jose Sharks,3.0,OT,"17,562",3:06,,1,2016
2016-06-06,8:00 PM,Pittsburgh Penguins,3.0,San Jose Sharks,1.0,,"17,562",2:35,,1,2016
2016-06-09,8:00 PM,San Jose Sharks,4.0,Pittsburgh Penguins,2.0,,"18,680",2:40,,1,2016
2016-06-12,8:00 PM,Pittsburgh Penguins,3.0,San Jose Sharks,1.0,,"17,562",2:25,,1,2016
2016-10-12,8:00 PM,St. Louis Blues,5.0,Chicago Blackhawks,2.0,,"21,729",2:29,,0,2017
2016-10-12,10:00 PM,Calgary Flames,4.0,Edmonton Oilers,7.0,,"18,347",2:35,,0,2017
2016-10-12,7:00 PM,Toronto Maple Leafs,4.0,Ottawa Senators,5.0,OT,"17,618",2:36,,0,2017
2016-10-12,10:30 PM,Los Angeles Kings,1.0,San Jose Sharks,2.0,,"17,562",2:29,,0,2017
2016-10-13,7:00 PM,Montreal Canadiens,4.0,Buffalo Sabres,1.0,,"19,070",2:44,,0,2017
2016-10-13,7:00 PM,Boston Bruins,6.0,Columbus Blue Jackets,3.0,,"18,144",2:29,,0,2017
2016-10-13,8:30 PM,Anaheim Ducks,2.0,Dallas Stars,4.0,,"18,532",2:30,,0,2017
2016-10-13,7:30 PM,New Jersey Devils,1.0,Florida Panthers,2.0,OT,"17,128",2:36,,0,2017
2016-10-13,7:00 PM,New York Islanders,3.0,New York Rangers,5.0,,"18,200",2:29,,0,2017
2016-10-13,8:00 PM,Washington Capitals,2.0,Pittsburgh Penguins,3.0,SO,"18,630",2:50,,0,2017
2016-10-13,8:00 PM,Minnesota Wild,2.0,St. Louis Blues,3.0,,"19,673",2:29,,0,2017
2016-10-13,7:30 PM,Detroit Red Wings,4.0,Tampa Bay Lightning,6.0,,"19,092",2:47,,0,2017
2016-10-13,8:00 PM,Carolina Hurricanes,4.0,Winnipeg Jets,5.0,OT,"15,296",2:32,,0,2017
2016-10-14,9:00 PM,Edmonton Oilers,5.0,Calgary Flames,3.0,,"19,289",2:28,,0,2017
2016-10-14,10:30 PM,Philadelphia Flyers,4.0,Los Angeles Kings,2.0,,"18,453",2:31,,0,2017
2016-10-14,8:00 PM,Chicago Blackhawks,2.0,Nashville Predators,3.0,,"17,256",2:35,,0,2017
2016-10-15,9:00 PM,Philadelphia Flyers,3.0,Arizona Coyotes,4.0,OT,"17,125",2:39,,0,2017
2016-10-15,7:00 PM,San Jose Sharks,3.0,Columbus Blue Jackets,2.0,,"16,546",2:24,,0,2017
2016-10-15,8:30 PM,Nashville Predators,3.0,Chicago Blackhawks,5.0,,"21,665",2:29,,0,2017
2016-10-15,9:00 PM,Dallas Stars,5.0,Colorado Avalanche,6.0,,"18,007",2:38,,0,2017
2016-10-15,7:00 PM,Detroit Red Wings,1.0,Florida Panthers,4.0,,"16,868",2:35,,0,2017
2016-10-15,7:00 PM,Winnipeg Jets,3.0,Minnesota Wild,4.0,,"19,024",2:41,,0,2017
2016-10-15,7:00 PM,Montreal Canadiens,3.0,Ottawa Senators,4.0,SO,"18,195",2:44,,0,2017
2016-10-15,7:00 PM,Anaheim Ducks,2.0,Pittsburgh Penguins,3.0,,"18,452",2:38,,0,2017
2016-10-15,8:00 PM,New York Rangers,2.0,St. Louis Blues,3.0,,"19,197",2:24,,0,2017
2016-10-15,7:00 PM,New Jersey Devils,2.0,Tampa Bay Lightning,3.0,,"19,092",2:36,,0,2017
2016-10-15,7:00 PM,Boston Bruins,1.0,Toronto Maple Leafs,4.0,,"19,466",2:23,,0,2017
2016-10-15,10:00 PM,Calgary Flames,1.0,Vancouver Canucks,2.0,SO,"18,865",2:42,,0,2017
2016-10-15,7:00 PM,New York Islanders,1.0,Washington Capitals,2.0,,"18,506",2:25,,0,2017
2016-10-16,7:00 PM,Buffalo Sabres,6.0,Edmonton Oilers,2.0,,"18,347",2:39,,0,2017
2016-10-16,6:00 PM,Anaheim Ducks,2.0,New York Islanders,3.0,OT,"15,795",2:37,,0,2017
2016-10-16,10:00 PM,Carolina Hurricanes,3.0,Vancouver Canucks,4.0,OT,"17,832",2:25,,0,2017
2016-10-17,7:30 PM,Ottawa Senators,1.0,Detroit Red Wings,5.0,,"20,027",2:33,,0,2017
2016-10-17,7:00 PM,San Jose Sharks,4.0,New York Rangers,7.0,,"18,200",2:32,,0,2017
2016-10-17,7:00 PM,Colorado Avalanche,4.0,Pittsburgh Penguins,3.0,OT,"18,431",2:41,,0,2017
2016-10-17,8:00 PM,Boston Bruins,4.0,Winnipeg Jets,1.0,,"15,296",2:36,,0,2017
2016-10-18,9:00 PM,Buffalo Sabres,3.0,Calgary Flames,4.0,OT,"19,289",2:35,,0,2017
2016-10-18,8:30 PM,Philadelphia Flyers,4.0,Chicago Blackhawks,7.0,,"21,263",2:26,,0,2017
2016-10-18,9:00 PM,Carolina Hurricanes,2.0,Edmonton Oilers,3.0,,"18,347",2:30,,0,2017
2016-10-18,8:00 PM,Los Angeles Kings,3.0,Minnesota Wild,6.0,,"18,644",2:40,,0,2017
2016-10-18,7:30 PM,Pittsburgh Penguins,0.0,Montreal Canadiens,4.0,,"21,288",2:47,,0,2017
2016-10-18,7:00 PM,Anaheim Ducks,1.0,New Jersey Devils,2.0,,"16,514",2:37,,0,2017
2016-10-18,8:00 PM,Dallas Stars,2.0,Nashville Predators,1.0,,"17,113",2:29,,0,2017
2016-10-18,7:00 PM,San Jose Sharks,3.0,New York Islanders,2.0,,"10,772",2:34,,0,2017
2016-10-18,7:30 PM,Arizona Coyotes,4.0,Ottawa Senators,7.0,,"11,061",2:43,,0,2017
2016-10-18,7:30 PM,Florida Panthers,3.0,Tampa Bay Lightning,4.0,SO,"19,092",2:50,,0,2017
2016-10-18,10:00 PM,St. Louis Blues,1.0,Vancouver Canucks,2.0,OT,"17,568",2:28,,0,2017
2016-10-18,7:00 PM,Colorado Avalanche,0.0,Washington Capitals,3.0,,"18,506",2:29,,0,2017
2016-10-19,8:00 PM,Detroit Red Wings,2.0,New York Rangers,1.0,,"18,200",2:28,,0,2017
2016-10-19,8:00 PM,Toronto Maple Leafs,4.0,Winnipeg Jets,5.0,OT,"15,294",2:36,,0,2017
2016-10-20,7:00 PM,New Jersey Devils,1.0,Boston Bruins,2.0,,"17,565",2:37,,0,2017
2016-10-20,9:00 PM,Carolina Hurricanes,4.0,Calgary Flames,2.0,,"17,652",2:29,,0,2017
2016-10-20,8:30 PM,Los Angeles Kings,4.0,Dallas Stars,3.0,OT,"18,532",2:45,,0,2017
2016-10-20,9:00 PM,St. Louis Blues,1.0,Edmonton Oilers,3.0,,"18,347",2:30,,0,2017
2016-10-20,7:30 PM,Washington Capitals,4.0,Florida Panthers,2.0,,"12,440",2:27,,0,2017
2016-10-20,8:00 PM,Toronto Maple Leafs,2.0,Minnesota Wild,3.0,,"18,968",2:36,,0,2017
2016-10-20,7:30 PM,Arizona Coyotes,2.0,Montreal Canadiens,5.0,,"21,288",2:33,,0,2017
2016-10-20,7:00 PM,Anaheim Ducks,3.0,Philadelphia Flyers,2.0,,"19,982",2:23,,0,2017
2016-10-20,7:00 PM,San Jose Sharks,2.0,Pittsburgh Penguins,3.0,,"18,511",2:31,,0,2017
2016-10-20,7:30 PM,Colorado Avalanche,4.0,Tampa Bay Lightning,0.0,,"19,092",2:27,,0,2017
2016-10-20,10:00 PM,Buffalo Sabres,1.0,Vancouver Canucks,2.0,,"17,809",2:35,,0,2017
2016-10-21,7:00 PM,Chicago Blackhawks,2.0,Columbus Blue Jackets,3.0,,"15,789",2:27,,0,2017
2016-10-21,7:30 PM,Nashville Predators,3.0,Detroit Red Wings,5.0,,"20,027",2:34,,0,2017
2016-10-21,7:00 PM,Arizona Coyotes,2.0,New York Islanders,3.0,,"13,076",2:38,,0,2017
2016-10-22,7:00 PM,Montreal Canadiens,4.0,Boston Bruins,2.0,,"17,565",2:36,,0,2017
2016-10-22,10:00 PM,St. Louis Blues,6.0,Calgary Flames,4.0,,"18,076",2:33,,0,2017
2016-10-22,7:00 PM,Toronto Maple Leafs,4.0,Chicago Blackhawks,5.0,SO,"21,735",2:51,,0,2017
2016-10-22,8:00 PM,Columbus Blue Jackets,3.0,Dallas Stars,0.0,,"18,532",2:30,,0,2017
2016-10-22,7:00 PM,San Jose Sharks,0.0,Detroit Red Wings,3.0,,"20,027",2:27,,0,2017
2016-10-22,7:00 PM,Colorado Avalanche,2.0,Florida Panthers,5.0,,"14,326",2:32,,0,2017
2016-10-22,10:00 PM,Vancouver Canucks,3.0,Los Angeles Kings,4.0,SO,"18,230",2:51,,0,2017
2016-10-22,7:00 PM,Minnesota Wild,1.0,New Jersey Devils,2.0,OT,"16,514",2:36,,0,2017
2016-10-22,8:00 PM,Pittsburgh Penguins,1.0,Nashville Predators,5.0,,"17,113",2:31,,0,2017
2016-10-22,7:00 PM,Tampa Bay Lightning,4.0,Ottawa Senators,1.0,,"15,918",2:30,,0,2017
2016-10-22,7:00 PM,Carolina Hurricanes,3.0,Philadelphia Flyers,6.0,,"19,668",2:36,,0,2017
2016-10-22,7:00 PM,New York Rangers,4.0,Washington Capitals,2.0,,"18,506",2:20,,0,2017
2016-10-23,8:00 PM,Vancouver Canucks,2.0,Anaheim Ducks,4.0,,"17,174",2:29,,0,2017
2016-10-23,6:00 PM,Minnesota Wild,3.0,New York Islanders,6.0,,"11,583",2:30,,0,2017
2016-10-23,7:00 PM,Arizona Coyotes,2.0,New York Rangers,3.0,,"18,006",2:26,,0,2017
2016-10-23,3:00 PM,Edmonton Oilers,3.0,Winnipeg Jets,0.0,,"33,240",2:30,NHL Heritage Classic,0,2017
2016-10-24,8:30 PM,Calgary Flames,3.0,Chicago Blackhawks,2.0,SO,"21,348",2:51,,0,2017
2016-10-24,7:30 PM,Philadelphia Flyers,1.0,Montreal Canadiens,3.0,,"21,288",2:27,,0,2017
2016-10-25,7:00 PM,Minnesota Wild,5.0,Boston Bruins,0.0,,"17,565",2:32,,0,2017
