season,date_game,visitor_team_name,home_team_name,visitor_pts,home_pts,visitor_margin,home_margin,visitor_win,home_win,is_tie,overtimes,grouped_date_id,unique_game_id,home_wl,visitor_wl,home_result,visitor_result,is_playoff_game_flag
2021,2021-04-20,Boston Bruins,Buffalo Sabres,2,0,2,-2,1,0,0,,8600,46006,L,W,L 0-2 vs. Boston Bruins,W 2-0 @ Buffalo Sabres,0
2021,2021-04-20,Anaheim Ducks,Los Angeles Kings,1,4,-3,3,0,1,0,,8600,46007,W,L,W 4-1 vs. Anaheim Ducks,L 1-4 @ Los Angeles Kings,0
2021,2021-04-21,Minnesota Wild,Arizona Coyotes,4,1,3,-3,1,0,0,,8601,46008,L,W,L 1-4 vs. Minnesota Wild,W 4-1 @ Arizona Coyotes,0
2021,2021-04-21,Nashville Predators,Chicago Blackhawks,4,5,-1,1,0,1,0,OT,8601,46009,W,L,W 5-4 vs. Nashville Predators (OT),L 4-5 @ Chicago Blackhawks (OT),0
2021,2021-04-21,Montreal Canadiens,Edmonton Oilers,4,3,1,-1,1,0,0,,8601,46010,L,W,L 3-4 vs. Montreal Canadiens,W 4-3 @ Edmonton Oilers,0
2021,2021-04-21,San Jose Sharks,Vegas Golden Knights,2,5,-3,3,0,1,0,,8601,46011,W,L,W 5-2 vs. San Jose Sharks,L 2-5 @ Vegas Golden Knights,0
2021,2021-04-22,Colorado Avalanche,St. Louis Blues,4,2,2,-2,1,0,0,,8602,46012,L,W,L 2-4 vs. Colorado Avalanche,W 4-2 @ St. Louis Blues,0
2021,2021-04-22,Ottawa Senators,Vancouver Canucks,3,0,3,-3,1,0,0,,8602,46013,L,W,L 0-3 vs. Ottawa Senators,W 3-0 @ Vancouver Canucks,0
2021,2021-04-22,Columbus Blue Jackets,Tampa Bay Lightning,1,3,-2,2,0,1,0,,8602,46014,W,L,W 3-1 vs. Columbus Blue Jackets,L 1-3 @ Tampa Bay Lightning,0
2021,2021-04-22,Toronto Maple Leafs,Winnipeg Jets,5,3,2,-2,1,0,0,,8602,46015,L,W,L 3-5 vs. Toronto Maple Leafs,W 5-3 @ Winnipeg Jets,0
2021,2021-04-22,New Jersey Devils,Pittsburgh Penguins,1,5,-4,4,0,1,0,,8602,46016,W,L,W 5-1 vs. New Jersey Devils,L 1-5 @ Pittsburgh Penguins,0
2021,2021-04-22,Washington Capitals,New York Islanders,1,0,1,-1,1,0,0,SO,8602,46017,L,W,L 0-1 vs. Washington Capitals (SO),W 1-0 @ New York Islanders (SO),0
2021,2021-04-22,Carolina Hurricanes,Florida Panthers,4,2,2,-2,1,0,0,,8602,46018,L,W,L 2-4 vs. Carolina Hurricanes,W 4-2 @ Florida Panthers,0
2021,2021-04-22,Dallas Stars,Detroit Red Wings,3,7,-4,4,0,1,0,,8602,46019,W,L,W 7-3 vs. Dallas Stars,L 3-7 @ Detroit Red Wings,0
2021,2021-04-22,Boston Bruins,Buffalo Sabres,5,1,4,-4,1,0,0,,8602,46020,L,W,L 1-5 vs. Boston Bruins,W 5-1 @ Buffalo Sabres,0
2021,2021-04-22,Philadelphia Flyers,New York Rangers,3,2,1,-1,1,0,0,,8602,46021,L,W,L 2-3 vs. Philadelphia Flyers,W 3-2 @ New York Rangers,0
2021,2021-04-23,Boston Bruins,Buffalo Sabres,4,6,-2,2,0,1,0,,8603,46022,W,L,W 6-4 vs. Boston Bruins,L 4-6 @ Buffalo Sabres,0
2021,2021-04-23,Montreal Canadiens,Calgary Flames,2,4,-2,2,0,1,0,,8603,46023,W,L,W 4-2 vs. Montreal Canadiens,L 2-4 @ Calgary Flames,0
2021,2021-04-23,Nashville Predators,Chicago Blackhawks,3,1,2,-2,1,0,0,,8603,46024,L,W,L 1-3 vs. Nashville Predators,W 3-1 @ Chicago Blackhawks,0
2021,2021-04-23,Minnesota Wild,Los Angeles Kings,4,2,2,-2,1,0,0,,8603,46025,L,W,L 2-4 vs. Minnesota Wild,W 4-2 @ Los Angeles Kings,0
2021,2021-04-23,Philadelphia Flyers,New York Rangers,1,4,-3,3,0,1,0,,8603,46026,W,L,W 4-1 vs. Philadelphia Flyers,L 1-4 @ New York Rangers,0
2021,2021-04-24,Toronto Maple Leafs,Winnipeg Jets,4,1,3,-3,1,0,0,,8604,46027,L,W,L 1-4 vs. Toronto Maple Leafs,W 4-1 @ Winnipeg Jets,0
2021,2021-04-24,Ottawa Senators,Vancouver Canucks,2,4,-2,2,0,1,0,,8604,46028,W,L,W 4-2 vs. Ottawa Senators,L 2-4 @ Vancouver Canucks,0
2021,2021-04-24,Colorado Avalanche,St. Louis Blues,3,5,-2,2,0,1,0,,8604,46029,W,L,W 5-3 vs. Colorado Avalanche,L 3-5 @ St. Louis Blues,0
2021,2021-04-24,Minnesota Wild,San Jose Sharks,6,3,3,-3,1,0,0,,8604,46030,L,W,L 3-6 vs. Minnesota Wild,W 6-3 @ San Jose Sharks,0
2021,2021-04-24,New Jersey Devils,Pittsburgh Penguins,2,4,-2,2,0,1,0,,8604,46031,W,L,W 4-2 vs. New Jersey Devils,L 2-4 @ Pittsburgh Penguins,0
2021,2021-04-24,Arizona Coyotes,Los Angeles Kings,4,0,4,-4,1,0,0,,8604,46032,L,W,L 0-4 vs. Arizona Coyotes,W 4-0 @ Los Angeles Kings,0
